bearing,delay,timestamp,lastLocID,lastStopSeq,nextLocID,nextStopSeq,signMessageLong,tripID,vehicle_id,vehicle_location_longitude,vehicle_location_latitude
270,-43,2017-01-31 01:02:33,9842,44,9844,45,MAX  Blue Line to Hillsboro,7127632,109,-122.971268,45.521285
271,-18,2017-01-31 01:04:17,9844,45,9845,46,MAX  Blue Line to Hillsboro,7127632,109,-122.98034299999999,45.521326
271,2,2017-01-31 01:05:53,9845,46,9848,47,MAX  Blue Line to Hillsboro,7127632,109,-122.986977,45.521392999999996
249,-43,2017-01-31 01:00:08,9837,43,9842,44,MAX  Blue Line to Hillsboro,7127632,227,-122.95383600000001,45.525489
270,-43,2017-01-31 01:02:33,9842,44,9844,45,MAX  Blue Line to Hillsboro,7127632,227,-122.971268,45.521285
271,-18,2017-01-31 01:04:17,9844,45,9845,46,MAX  Blue Line to Hillsboro,7127632,227,-122.98034299999999,45.521326
271,2,2017-01-31 01:05:53,9845,46,9848,47,MAX  Blue Line to Hillsboro,7127632,227,-122.986977,45.521392999999996
306,-307,2017-01-31 01:00:08,9819,32,9827,33,MAX  Blue Line to Hillsboro,7127633,116,-122.84243500000001,45.505427000000005
304,-299,2017-01-31 01:00:19,9827,33,9829,34,MAX  Blue Line to Hillsboro,7127633,116,-122.84374199999999,45.50607
305,-301,2017-01-31 01:02:14,9829,34,9832,35,MAX  Blue Line to Hillsboro,7127633,116,-122.85315200000001,45.51082
294,-340,2017-01-31 01:05:26,9832,35,9833,36,MAX  Blue Line to Hillsboro,7127633,116,-122.872817,45.51814
294,-380,2017-01-31 01:08:10,9833,36,9836,37,MAX  Blue Line to Hillsboro,7127633,116,-122.893166,45.524612
269,-431,2017-01-31 01:10:47,9836,37,9840,38,MAX  Blue Line to Hillsboro,7127633,116,-122.916822,45.53032
254,-372,2017-01-31 01:15:04,9837,39,9842,40,MAX  Blue Line to Hillsboro,7127633,116,-122.94935500000001,45.526383
255,-376,2017-01-31 01:12:59,9840,38,9837,39,MAX  Blue Line to Hillsboro,7127633,116,-122.93727700000001,45.528736
270,-383,2017-01-31 01:18:15,9842,40,9844,41,MAX  Blue Line to Hillsboro,7127633,116,-122.97141200000002,45.521285999999996
271,-369,2017-01-31 01:20:07,9844,41,9845,42,MAX  Blue Line to Hillsboro,7127633,116,-122.98034299999999,45.521326
271,-406,2017-01-31 01:22:35,9845,42,9848,43,MAX  Blue Line to Hillsboro,7127633,116,-122.98656899999999,45.521388
306,-307,2017-01-31 01:00:08,9819,32,9827,33,MAX  Blue Line to Hillsboro,7127633,217,-122.84243500000001,45.505427000000005
304,-299,2017-01-31 01:00:19,9827,33,9829,34,MAX  Blue Line to Hillsboro,7127633,217,-122.84374199999999,45.50607
305,-301,2017-01-31 01:02:14,9829,34,9832,35,MAX  Blue Line to Hillsboro,7127633,217,-122.85315200000001,45.51082
294,-340,2017-01-31 01:05:26,9832,35,9833,36,MAX  Blue Line to Hillsboro,7127633,217,-122.872817,45.51814
294,-380,2017-01-31 01:08:10,9833,36,9836,37,MAX  Blue Line to Hillsboro,7127633,217,-122.893166,45.524612
269,-431,2017-01-31 01:10:47,9836,37,9840,38,MAX  Blue Line to Hillsboro,7127633,217,-122.916822,45.53032
254,-372,2017-01-31 01:15:04,9837,39,9842,40,MAX  Blue Line to Hillsboro,7127633,217,-122.94935500000001,45.526383
255,-376,2017-01-31 01:12:59,9840,38,9837,39,MAX  Blue Line to Hillsboro,7127633,217,-122.93727700000001,45.528736
270,-383,2017-01-31 01:18:15,9842,40,9844,41,MAX  Blue Line to Hillsboro,7127633,217,-122.97141200000002,45.521285999999996
271,-369,2017-01-31 01:20:07,9844,41,9845,42,MAX  Blue Line to Hillsboro,7127633,217,-122.98034299999999,45.521326
271,-406,2017-01-31 01:22:35,9845,42,9848,43,MAX  Blue Line to Hillsboro,7127633,217,-122.98656899999999,45.521388
306,-138,2017-01-31 01:02:44,9819,36,9827,37,MAX  Blue Line to Hillsboro,7127634,524,-122.836996,45.502454
299,-118,2017-01-31 01:00:00,9823,34,9825,35,MAX  Blue Line to Hillsboro,7127634,524,-122.821876,45.495424
299,-128,2017-01-31 01:00:36,9825,35,9819,36,MAX  Blue Line to Hillsboro,7127634,524,-122.8245,45.49647
304,-167,2017-01-31 01:04:04,9827,37,9829,38,MAX  Blue Line to Hillsboro,7127634,524,-122.84374199999999,45.50607
305,-158,2017-01-31 01:05:51,9829,38,9832,39,MAX  Blue Line to Hillsboro,7127634,524,-122.85315200000001,45.51082
294,-226,2017-01-31 01:09:28,9832,39,9833,40,MAX  Blue Line to Hillsboro,7127634,524,-122.871967,45.517865
293,-244,2017-01-31 01:11:41,9833,40,9836,41,MAX  Blue Line to Hillsboro,7127634,524,-122.89035600000001,45.523734000000005
269,-312,2017-01-31 01:14:47,9836,41,9840,42,MAX  Blue Line to Hillsboro,7127634,524,-122.916822,45.53032
254,-272,2017-01-31 01:19:24,9837,43,9842,44,MAX  Blue Line to Hillsboro,7127634,524,-122.94935500000001,45.526383
255,-269,2017-01-31 01:17:11,9840,42,9837,43,MAX  Blue Line to Hillsboro,7127634,524,-122.93727700000001,45.528736
270,-282,2017-01-31 01:22:31,9842,44,9844,45,MAX  Blue Line to Hillsboro,7127634,524,-122.971268,45.521285
271,-265,2017-01-31 01:24:24,9844,45,9845,46,MAX  Blue Line to Hillsboro,7127634,524,-122.98034299999999,45.521326
271,-261,2017-01-31 01:26:16,9845,46,9848,47,MAX  Blue Line to Hillsboro,7127634,524,-122.98686000000001,45.521390999999994
306,-138,2017-01-31 01:02:44,9819,36,9827,37,MAX  Blue Line to Hillsboro,7127634,529,-122.836996,45.502454
299,-118,2017-01-31 01:00:00,9823,34,9825,35,MAX  Blue Line to Hillsboro,7127634,529,-122.821876,45.495424
299,-128,2017-01-31 01:00:36,9825,35,9819,36,MAX  Blue Line to Hillsboro,7127634,529,-122.8245,45.49647
304,-167,2017-01-31 01:04:04,9827,37,9829,38,MAX  Blue Line to Hillsboro,7127634,529,-122.84374199999999,45.50607
305,-158,2017-01-31 01:05:51,9829,38,9832,39,MAX  Blue Line to Hillsboro,7127634,529,-122.85315200000001,45.51082
294,-226,2017-01-31 01:09:28,9832,39,9833,40,MAX  Blue Line to Hillsboro,7127634,529,-122.871967,45.517865
293,-244,2017-01-31 01:11:41,9833,40,9836,41,MAX  Blue Line to Hillsboro,7127634,529,-122.89035600000001,45.523734000000005
269,-312,2017-01-31 01:14:47,9836,41,9840,42,MAX  Blue Line to Hillsboro,7127634,529,-122.916822,45.53032
254,-272,2017-01-31 01:19:24,9837,43,9842,44,MAX  Blue Line to Hillsboro,7127634,529,-122.94935500000001,45.526383
255,-269,2017-01-31 01:17:11,9840,42,9837,43,MAX  Blue Line to Hillsboro,7127634,529,-122.93727700000001,45.528736
270,-282,2017-01-31 01:22:31,9842,44,9844,45,MAX  Blue Line to Hillsboro,7127634,529,-122.971268,45.521285
271,-265,2017-01-31 01:24:24,9844,45,9845,46,MAX  Blue Line to Hillsboro,7127634,529,-122.98034299999999,45.521326
271,-261,2017-01-31 01:26:16,9845,46,9848,47,MAX  Blue Line to Hillsboro,7127634,529,-122.98686000000001,45.521390999999994
160,-45,2017-01-31 01:02:33,9624,32,9818,33,MAX  Blue Line to Hillsboro,7127635,250,-122.783029,45.510149
264,-44,2017-01-31 01:07:50,9818,33,9823,34,MAX  Blue Line to Hillsboro,7127635,250,-122.803141,45.490859
305,-99,2017-01-31 01:14:22,9819,36,9827,37,MAX  Blue Line to Hillsboro,7127635,250,-122.83521200000001,45.501540000000006
299,-57,2017-01-31 01:09:44,9823,34,9825,35,MAX  Blue Line to Hillsboro,7127635,250,-122.809405,45.490433
299,-49,2017-01-31 01:11:48,9825,35,9819,36,MAX  Blue Line to Hillsboro,7127635,250,-122.8245,45.49647
304,-119,2017-01-31 01:15:48,9827,37,9829,38,MAX  Blue Line to Hillsboro,7127635,250,-122.84374199999999,45.50607
305,-114,2017-01-31 01:17:37,9829,38,9832,39,MAX  Blue Line to Hillsboro,7127635,250,-122.85315200000001,45.51082
294,-122,2017-01-31 01:20:12,9832,39,9833,40,MAX  Blue Line to Hillsboro,7127635,250,-122.871747,45.517794
293,-131,2017-01-31 01:22:17,9833,40,9836,41,MAX  Blue Line to Hillsboro,7127635,250,-122.890336,45.523727
269,-175,2017-01-31 01:25:03,9836,41,9840,42,MAX  Blue Line to Hillsboro,7127635,250,-122.916822,45.53032
254,-112,2017-01-31 01:29:16,9837,43,9842,44,MAX  Blue Line to Hillsboro,7127635,250,-122.94935500000001,45.526383
255,-116,2017-01-31 01:27:09,9840,42,9837,43,MAX  Blue Line to Hillsboro,7127635,250,-122.93727700000001,45.528736
270,-100,2017-01-31 01:32:01,9842,44,9844,45,MAX  Blue Line to Hillsboro,7127635,250,-122.971268,45.521285
271,-68,2017-01-31 01:33:38,9844,45,9845,46,MAX  Blue Line to Hillsboro,7127635,250,-122.98034299999999,45.521326
266,-58,2017-01-31 01:35:11,9845,46,9848,47,MAX  Blue Line to Hillsboro,7127635,250,-122.98622900000001,45.521388
276,2,2017-01-31 01:00:01,10121,31,9624,32,MAX  Blue Line to Hillsboro,7127635,250,-122.76501,45.506071999999996
160,-45,2017-01-31 01:02:33,9624,32,9818,33,MAX  Blue Line to Hillsboro,7127635,304,-122.783029,45.510149
264,-44,2017-01-31 01:07:50,9818,33,9823,34,MAX  Blue Line to Hillsboro,7127635,304,-122.803141,45.490859
305,-99,2017-01-31 01:14:22,9819,36,9827,37,MAX  Blue Line to Hillsboro,7127635,304,-122.83521200000001,45.501540000000006
299,-57,2017-01-31 01:09:44,9823,34,9825,35,MAX  Blue Line to Hillsboro,7127635,304,-122.809405,45.490433
299,-49,2017-01-31 01:11:48,9825,35,9819,36,MAX  Blue Line to Hillsboro,7127635,304,-122.8245,45.49647
304,-119,2017-01-31 01:15:48,9827,37,9829,38,MAX  Blue Line to Hillsboro,7127635,304,-122.84374199999999,45.50607
305,-114,2017-01-31 01:17:37,9829,38,9832,39,MAX  Blue Line to Hillsboro,7127635,304,-122.85315200000001,45.51082
294,-122,2017-01-31 01:20:12,9832,39,9833,40,MAX  Blue Line to Hillsboro,7127635,304,-122.871747,45.517794
293,-131,2017-01-31 01:22:17,9833,40,9836,41,MAX  Blue Line to Hillsboro,7127635,304,-122.890336,45.523727
269,-175,2017-01-31 01:25:03,9836,41,9840,42,MAX  Blue Line to Hillsboro,7127635,304,-122.916822,45.53032
254,-112,2017-01-31 01:29:16,9837,43,9842,44,MAX  Blue Line to Hillsboro,7127635,304,-122.94935500000001,45.526383
255,-116,2017-01-31 01:27:09,9840,42,9837,43,MAX  Blue Line to Hillsboro,7127635,304,-122.93727700000001,45.528736
270,-100,2017-01-31 01:32:01,9842,44,9844,45,MAX  Blue Line to Hillsboro,7127635,304,-122.971268,45.521285
271,-68,2017-01-31 01:33:38,9844,45,9845,46,MAX  Blue Line to Hillsboro,7127635,304,-122.98034299999999,45.521326
266,-58,2017-01-31 01:35:11,9845,46,9848,47,MAX  Blue Line to Hillsboro,7127635,304,-122.98622900000001,45.521388
276,2,2017-01-31 01:00:01,10121,31,9624,32,MAX  Blue Line to Hillsboro,7127635,304,-122.76501,45.506071999999996
160,-45,2017-01-31 01:11:03,9624,20,9818,21,MAX  Blue Line to Hillsboro,7127636,401,-122.783029,45.510149
210,-74,2017-01-31 01:00:16,9757,16,9820,17,MAX  Blue Line to Hillsboro,7127636,401,-122.691653,45.519892
264,-70,2017-01-31 01:16:43,9818,21,9823,22,MAX  Blue Line to Hillsboro,7127636,401,-122.803141,45.490859
306,-63,2017-01-31 01:22:29,9819,24,9827,25,MAX  Blue Line to Hillsboro,7127636,401,-122.836937,45.502423
204,-47,2017-01-31 01:00:14,9820,17,10117,18,MAX  Blue Line to Hillsboro,7127636,401,-122.69188500000001,45.519588
300,-68,2017-01-31 01:18:37,9823,22,9825,23,MAX  Blue Line to Hillsboro,7127636,401,-122.810952,45.491049
299,-56,2017-01-31 01:20:23,9825,23,9819,24,MAX  Blue Line to Hillsboro,7127636,401,-122.8245,45.49647
304,-95,2017-01-31 01:23:52,9827,25,9829,26,MAX  Blue Line to Hillsboro,7127636,401,-122.84374199999999,45.50607
305,-100,2017-01-31 01:26:09,9829,26,9832,27,MAX  Blue Line to Hillsboro,7127636,401,-122.85503600000001,45.511748
294,-103,2017-01-31 01:28:26,9832,27,9833,28,MAX  Blue Line to Hillsboro,7127636,401,-122.87215400000001,45.517925
294,-126,2017-01-31 01:30:57,9833,28,9836,29,MAX  Blue Line to Hillsboro,7127636,401,-122.893427,45.524696
269,-181,2017-01-31 01:33:37,9836,29,9840,30,MAX  Blue Line to Hillsboro,7127636,401,-122.916822,45.53032
254,-117,2017-01-31 01:37:50,9837,31,9842,32,MAX  Blue Line to Hillsboro,7127636,401,-122.94935500000001,45.526383
255,-128,2017-01-31 01:35:51,9840,30,9837,31,MAX  Blue Line to Hillsboro,7127636,401,-122.93727700000001,45.528736
270,-104,2017-01-31 01:40:35,9842,32,9844,33,MAX  Blue Line to Hillsboro,7127636,401,-122.971268,45.521285
270,-90,2017-01-31 01:42:16,9844,33,9845,34,MAX  Blue Line to Hillsboro,7127636,401,-122.97955300000001,45.521316999999996
266,-84,2017-01-31 01:44:06,9845,34,9848,35,MAX  Blue Line to Hillsboro,7127636,401,-122.98622900000001,45.521388
287,-52,2017-01-31 01:02:13,10117,18,10121,19,MAX  Blue Line to Hillsboro,7127636,401,-122.696751,45.51895
267,-20,2017-01-31 01:05:13,10121,19,9624,20,MAX  Blue Line to Hillsboro,7127636,401,-122.72186200000002,45.510595
160,-45,2017-01-31 01:11:03,9624,20,9818,21,MAX  Blue Line to Hillsboro,7127636,421,-122.783029,45.510149
210,-74,2017-01-31 01:00:16,9757,16,9820,17,MAX  Blue Line to Hillsboro,7127636,421,-122.691653,45.519892
264,-70,2017-01-31 01:16:43,9818,21,9823,22,MAX  Blue Line to Hillsboro,7127636,421,-122.803141,45.490859
306,-63,2017-01-31 01:22:28,9819,24,9827,25,MAX  Blue Line to Hillsboro,7127636,421,-122.836937,45.502423
204,-47,2017-01-31 01:00:14,9820,17,10117,18,MAX  Blue Line to Hillsboro,7127636,421,-122.69188500000001,45.519588
300,-68,2017-01-31 01:18:37,9823,22,9825,23,MAX  Blue Line to Hillsboro,7127636,421,-122.810952,45.491049
299,-56,2017-01-31 01:20:23,9825,23,9819,24,MAX  Blue Line to Hillsboro,7127636,421,-122.8245,45.49647
304,-95,2017-01-31 01:23:52,9827,25,9829,26,MAX  Blue Line to Hillsboro,7127636,421,-122.84374199999999,45.50607
305,-100,2017-01-31 01:26:09,9829,26,9832,27,MAX  Blue Line to Hillsboro,7127636,421,-122.85503600000001,45.511748
294,-103,2017-01-31 01:28:26,9832,27,9833,28,MAX  Blue Line to Hillsboro,7127636,421,-122.87215400000001,45.517925
294,-126,2017-01-31 01:30:57,9833,28,9836,29,MAX  Blue Line to Hillsboro,7127636,421,-122.893427,45.524696
269,-181,2017-01-31 01:33:37,9836,29,9840,30,MAX  Blue Line to Hillsboro,7127636,421,-122.916822,45.53032
254,-117,2017-01-31 01:37:50,9837,31,9842,32,MAX  Blue Line to Hillsboro,7127636,421,-122.94935500000001,45.526383
255,-128,2017-01-31 01:35:51,9840,30,9837,31,MAX  Blue Line to Hillsboro,7127636,421,-122.93727700000001,45.528736
270,-104,2017-01-31 01:40:35,9842,32,9844,33,MAX  Blue Line to Hillsboro,7127636,421,-122.971268,45.521285
270,-90,2017-01-31 01:42:16,9844,33,9845,34,MAX  Blue Line to Hillsboro,7127636,421,-122.97955300000001,45.521316999999996
266,-84,2017-01-31 01:44:06,9845,34,9848,35,MAX  Blue Line to Hillsboro,7127636,421,-122.98622900000001,45.521388
287,-52,2017-01-31 01:02:13,10117,18,10121,19,MAX  Blue Line to Hillsboro,7127636,421,-122.696751,45.51895
267,-20,2017-01-31 01:05:13,10121,19,9624,20,MAX  Blue Line to Hillsboro,7127636,421,-122.72186200000002,45.510595
178,-265,2017-01-31 01:00:01,8378,21,8379,22,MAX  Blue Line to Hillsboro,7127637,416,-122.67143300000001,45.524513
201,-379,2017-01-31 01:03:45,8379,22,8380,23,MAX  Blue Line to Hillsboro,7127637,416,-122.672372,45.520103999999996
291,-476,2017-01-31 01:13:14,8384,27,9757,28,MAX  Blue Line to Hillsboro,7127637,416,-122.685273,45.520839
160,-517,2017-01-31 01:28:55,9624,32,9818,33,MAX  Blue Line to Hillsboro,7127637,416,-122.783029,45.510149
199,-447,2017-01-31 01:15:25,9757,28,9820,29,MAX  Blue Line to Hillsboro,7127637,416,-122.69071699999999,45.521179
264,-517,2017-01-31 01:34:12,9818,33,9823,34,MAX  Blue Line to Hillsboro,7127637,416,-122.803141,45.490859
306,-641,2017-01-31 01:42:04,9819,36,9827,37,MAX  Blue Line to Hillsboro,7127637,416,-122.836712,45.502307
204,-456,2017-01-31 01:17:02,9820,29,10117,30,MAX  Blue Line to Hillsboro,7127637,416,-122.69188500000001,45.519588
300,-560,2017-01-31 01:37:21,9823,34,9825,35,MAX  Blue Line to Hillsboro,7127637,416,-122.81471200000001,45.49255
299,-570,2017-01-31 01:38:57,9825,35,9819,36,MAX  Blue Line to Hillsboro,7127637,416,-122.8245,45.49647
304,-642,2017-01-31 01:43:00,9827,37,9829,38,MAX  Blue Line to Hillsboro,7127637,416,-122.84374199999999,45.50607
305,-658,2017-01-31 01:45:11,9829,38,9832,39,MAX  Blue Line to Hillsboro,7127637,416,-122.85315200000001,45.51082
294,-707,2017-01-31 01:49:01,9832,39,9833,40,MAX  Blue Line to Hillsboro,7127637,416,-122.877323,45.51959
294,-761,2017-01-31 01:51:34,9833,40,9836,41,MAX  Blue Line to Hillsboro,7127637,416,-122.893992,45.524878
269,-786,2017-01-31 01:53:41,9836,41,9840,42,MAX  Blue Line to Hillsboro,7127637,416,-122.916822,45.53032
254,-722,2017-01-31 01:57:54,9837,43,9842,44,MAX  Blue Line to Hillsboro,7127637,416,-122.94935500000001,45.526383
255,-729,2017-01-31 01:55:52,9840,42,9837,43,MAX  Blue Line to Hillsboro,7127637,416,-122.93727700000001,45.528736
287,-466,2017-01-31 01:19:08,10117,30,10121,31,MAX  Blue Line to Hillsboro,7127637,416,-122.696751,45.51895
267,-476,2017-01-31 01:22:50,10121,31,9624,32,MAX  Blue Line to Hillsboro,7127637,416,-122.72186200000002,45.510595
178,-265,2017-01-31 01:00:01,8378,21,8379,22,MAX  Blue Line to Hillsboro,7127637,526,-122.67143300000001,45.524513
201,-327,2017-01-31 01:02:27,8379,22,8380,23,MAX  Blue Line to Hillsboro,7127637,526,-122.671618,45.521436
291,-476,2017-01-31 01:13:14,8384,27,9757,28,MAX  Blue Line to Hillsboro,7127637,526,-122.685273,45.520839
160,-517,2017-01-31 01:28:55,9624,32,9818,33,MAX  Blue Line to Hillsboro,7127637,526,-122.783029,45.510149
199,-447,2017-01-31 01:15:25,9757,28,9820,29,MAX  Blue Line to Hillsboro,7127637,526,-122.69071699999999,45.521179
264,-517,2017-01-31 01:34:12,9818,33,9823,34,MAX  Blue Line to Hillsboro,7127637,526,-122.803141,45.490859
306,-641,2017-01-31 01:42:04,9819,36,9827,37,MAX  Blue Line to Hillsboro,7127637,526,-122.836712,45.502307
204,-456,2017-01-31 01:17:02,9820,29,10117,30,MAX  Blue Line to Hillsboro,7127637,526,-122.69188500000001,45.519588
300,-560,2017-01-31 01:37:21,9823,34,9825,35,MAX  Blue Line to Hillsboro,7127637,526,-122.81471200000001,45.49255
299,-570,2017-01-31 01:38:57,9825,35,9819,36,MAX  Blue Line to Hillsboro,7127637,526,-122.8245,45.49647
304,-642,2017-01-31 01:43:00,9827,37,9829,38,MAX  Blue Line to Hillsboro,7127637,526,-122.84374199999999,45.50607
305,-658,2017-01-31 01:45:11,9829,38,9832,39,MAX  Blue Line to Hillsboro,7127637,526,-122.85315200000001,45.51082
294,-707,2017-01-31 01:49:01,9832,39,9833,40,MAX  Blue Line to Hillsboro,7127637,526,-122.877323,45.51959
294,-761,2017-01-31 01:51:34,9833,40,9836,41,MAX  Blue Line to Hillsboro,7127637,526,-122.893992,45.524878
269,-786,2017-01-31 01:53:41,9836,41,9840,42,MAX  Blue Line to Hillsboro,7127637,526,-122.916822,45.53032
254,-722,2017-01-31 01:57:54,9837,43,9842,44,MAX  Blue Line to Hillsboro,7127637,526,-122.94935500000001,45.526383
255,-729,2017-01-31 01:55:52,9840,42,9837,43,MAX  Blue Line to Hillsboro,7127637,526,-122.93727700000001,45.528736
287,-466,2017-01-31 01:19:08,10117,30,10121,31,MAX  Blue Line to Hillsboro,7127637,526,-122.696751,45.51895
267,-476,2017-01-31 01:22:50,10121,31,9624,32,MAX  Blue Line to Hillsboro,7127637,526,-122.72186200000002,45.510595
237,-94,2017-01-31 01:00:19,8377,8,8378,9,MAX  Blue Line to Hillsboro,7127638,308,-122.66898799999998,45.527671999999995
178,-396,2017-01-31 01:07:14,8378,9,8379,10,MAX  Blue Line to Hillsboro,7127638,308,-122.67143300000001,45.524513
201,-404,2017-01-31 01:08:34,8379,10,8380,11,MAX  Blue Line to Hillsboro,7127638,308,-122.67136200000002,45.521906
200,-411,2017-01-31 01:10:27,8380,11,8381,12,MAX  Blue Line to Hillsboro,7127638,308,-122.673325,45.518233
290,-422,2017-01-31 01:13:04,8381,12,8382,13,MAX  Blue Line to Hillsboro,7127638,308,-122.676726,45.518553000000004
291,-379,2017-01-31 01:14:22,8382,13,8383,14,MAX  Blue Line to Hillsboro,7127638,308,-122.6791,45.519187
291,-418,2017-01-31 01:15:59,8383,14,8384,15,MAX  Blue Line to Hillsboro,7127638,308,-122.68147900000001,45.519824
290,-463,2017-01-31 01:17:29,8384,15,9757,16,MAX  Blue Line to Hillsboro,7127638,308,-122.68381200000002,45.520449
160,-437,2017-01-31 01:32:35,9624,20,9818,21,MAX  Blue Line to Hillsboro,7127638,308,-122.783029,45.510149
199,-397,2017-01-31 01:19:36,9757,16,9820,17,MAX  Blue Line to Hillsboro,7127638,308,-122.69071699999999,45.521179
264,-444,2017-01-31 01:38:04,9818,21,9823,22,MAX  Blue Line to Hillsboro,7127638,308,-122.803141,45.490859
306,-497,2017-01-31 01:44:47,9819,24,9827,25,MAX  Blue Line to Hillsboro,7127638,308,-122.83783799999999,45.502888
204,-379,2017-01-31 01:20:46,9820,17,10117,18,MAX  Blue Line to Hillsboro,7127638,308,-122.69188500000001,45.519588
263,-504,2017-01-31 01:40:34,9823,22,9825,23,MAX  Blue Line to Hillsboro,7127638,308,-122.808306,45.490215
299,-487,2017-01-31 01:42:37,9825,23,9819,24,MAX  Blue Line to Hillsboro,7127638,308,-122.8245,45.49647
304,-557,2017-01-31 01:46:36,9827,25,9829,26,MAX  Blue Line to Hillsboro,7127638,308,-122.84374199999999,45.50607
305,-570,2017-01-31 01:48:44,9829,26,9832,27,MAX  Blue Line to Hillsboro,7127638,308,-122.85315200000001,45.51082
294,-629,2017-01-31 01:52:33,9832,27,9833,28,MAX  Blue Line to Hillsboro,7127638,308,-122.875483,45.518997999999996
293,-653,2017-01-31 01:54:32,9833,28,9836,29,MAX  Blue Line to Hillsboro,7127638,308,-122.89067,45.523827000000004
269,-728,2017-01-31 01:57:44,9836,29,9840,30,MAX  Blue Line to Hillsboro,7127638,308,-122.916822,45.53032
287,-370,2017-01-31 01:22:32,10117,18,10121,19,MAX  Blue Line to Hillsboro,7127638,308,-122.696751,45.51895
267,-357,2017-01-31 01:25:52,10121,19,9624,20,MAX  Blue Line to Hillsboro,7127638,308,-122.72186200000002,45.510595
